Order_ID,Order_Date,Customer,Product,Category,Region,Salesperson,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Month
ORD01226,2025-05-26,Customer_0264,Advanced Meter,Energy Management,East,Rohan,4,12144.6,0.0,48578.4,31575.96,17002.44,0.35,2025-05
ORD01628,2025-05-26,Customer_0345,Analytics License,Software,South,Meera,12,23990.96,0.2,230313.22,100762.03,129551.18,0.5625,2025-05
ORD04386,2025-05-26,Customer_0052,Communication Module,IoT Devices,North,Arjun,6,3887.3,0.05,22157.61,14460.76,7696.85,0.3474,2025-05
ORD02687,2025-05-26,Customer_0159,Advanced Meter,Energy Management,Central,Sneha,18,13457.94,0.1,218018.63,157457.9,60560.73,0.2778,2025-05
ORD01642,2025-05-26,Customer_0496,Smart Meter,Energy Management,West,Aarav,5,9043.18,0.2,36172.72,30746.81,5425.91,0.15,2025-05
ORD03195,2025-05-27,Customer_0233,Smart Sensor,IoT Devices,Central,Sneha,12,5582.45,0.15,56940.99,40863.53,16077.46,0.2824,2025-05
ORD00362,2025-05-27,Customer_0225,Advanced Meter,Energy Management,West,Meera,15,12297.37,0.15,156791.47,119899.36,36892.11,0.2353,2025-05
ORD04952,2025-05-27,Customer_0140,Cloud Platform,Software,Central,Vikram,5,36116.03,0.1,162522.14,54174.04,108348.09,0.6667,2025-05
ORD02035,2025-05-27,Customer_0398,Smart Sensor,IoT Devices,East,Priya,15,5276.6,0.2,63319.2,48280.89,15038.31,0.2375,2025-05
ORD01915,2025-05-27,Customer_0304,Communication Module,IoT Devices,East,Kavya,12,4101.65,0.2,39375.84,30516.28,8859.56,0.225,2025-05
ORD01801,2025-05-27,Customer_0259,Network Controller,Networking,North,Rohan,6,19640.95,0.05,111953.42,68350.51,43602.91,0.3895,2025-05
ORD01667,2025-05-27,Customer_0464,Data Logger,Data Solutions,South,Rohan,7,6563.8,0.15,39054.61,28946.36,10108.25,0.2588,2025-05
ORD04664,2025-05-27,Customer_0390,Communication Module,IoT Devices,East,Kavya,11,4017.67,0.05,41984.65,27400.51,14584.14,0.3474,2025-05
ORD03835,2025-05-27,Customer_0461,Smart Sensor,IoT Devices,Central,Meera,17,5283.18,0.1,80832.65,54786.58,26046.08,0.3222,2025-05
ORD01199,2025-05-27,Customer_0425,Network Controller,Networking,East,Rahul,3,18844.04,0.2,45225.7,32788.63,12437.07,0.275,2025-05
ORD01942,2025-05-27,Customer_0182,Network Controller,Networking,South,Rohan,4,18133.47,0.1,65280.49,42069.65,23210.84,0.3556,2025-05
ORD01341,2025-05-27,Customer_0027,Smart Sensor,IoT Devices,Central,Arjun,14,5995.42,0.25,62951.91,51200.89,11751.02,0.1867,2025-05
ORD00448,2025-05-27,Customer_0475,Network Controller,Networking,West,Meera,16,19813.61,0.05,301166.87,183870.3,117296.57,0.3895,2025-05
ORD01239,2025-05-27,Customer_0038,IoT Gateway,IoT Devices,East,Kavya,7,13736.94,0.15,81734.79,57695.15,24039.65,0.2941,2025-05
ORD00189,2025-05-27,Customer_0380,Analytics License,Software,South,Rahul,5,24129.5,0.1,108582.75,42226.62,66356.12,0.6111,2025-05
ORD00772,2025-05-28,Customer_0154,Analytics License,Software,South,Rohan,16,22711.5,0.05,345214.8,127184.4,218030.4,0.6316,2025-05
ORD00937,2025-05-28,Customer_0026,Analytics License,Software,North,Vikram,18,20352.56,0.15,311394.17,128221.13,183173.04,0.5882,2025-05
ORD04067,2025-05-28,Customer_0337,Analytics License,Software,South,Rahul,14,21684.09,0.05,288398.4,106252.04,182146.36,0.6316,2025-05
ORD03692,2025-05-28,Customer_0242,Network Controller,Networking,Central,Aarav,3,18394.43,0.0,55183.29,32006.31,23176.98,0.42,2025-05
ORD02067,2025-05-28,Customer_0397,IoT Gateway,IoT Devices,East,Aarav,14,15906.43,0.15,189286.52,133614.01,55672.5,0.2941,2025-05
ORD00027,2025-05-28,Customer_0147,Communication Module,IoT Devices,West,Rohan,4,3793.93,0.1,13658.15,9408.95,4249.2,0.3111,2025-05
ORD00071,2025-05-28,Customer_0001,Smart Sensor,IoT Devices,East,Vikram,8,5079.28,0.15,34539.1,24786.89,9752.22,0.2824,2025-05
ORD03414,2025-05-28,Customer_0137,Smart Meter,Energy Management,North,Rahul,14,8585.65,0.15,102169.23,81735.39,20433.85,0.2,2025-05
ORD00688,2025-05-28,Customer_0301,Network Controller,Networking,South,Priya,18,19600.8,0.15,299892.24,204632.35,95259.89,0.3176,2025-05
ORD04366,2025-05-28,Customer_0160,Analytics License,Software,South,Rahul,19,22017.94,0.0,418340.86,146419.3,271921.56,0.65,2025-05
ORD04077,2025-05-28,Customer_0211,Communication Module,IoT Devices,North,Rohan,5,4564.77,0.15,19400.27,14150.79,5249.49,0.2706,2025-05
ORD04145,2025-05-29,Customer_0154,Network Controller,Networking,Central,Aarav,6,18506.95,0.15,94385.44,64404.19,29981.26,0.3176,2025-05
ORD03388,2025-05-29,Customer_0466,Data Logger,Data Solutions,West,Aarav,13,6827.86,0.25,66571.63,55920.17,10651.46,0.16,2025-05
ORD01117,2025-05-29,Customer_0238,Communication Module,IoT Devices,South,Sneha,19,3864.8,0.25,55073.4,45527.34,9546.06,0.1733,2025-05
ORD03154,2025-05-29,Customer_0085,Network Controller,Networking,East,Ananya,14,19837.54,0.2,222180.45,161080.82,61099.62,0.275,2025-05
ORD03696,2025-05-29,Customer_0291,IoT Gateway,IoT Devices,West,Sneha,9,14089.61,0.2,101445.19,76083.89,25361.3,0.25,2025-05
ORD00537,2025-05-29,Customer_0170,Communication Module,IoT Devices,West,Kavya,12,4195.08,0.2,40272.77,31211.4,9061.37,0.225,2025-05
ORD04008,2025-05-29,Customer_0454,Data Logger,Data Solutions,South,Kavya,3,6459.32,0.0,19377.96,12208.11,7169.85,0.37,2025-05
ORD01674,2025-05-29,Customer_0157,Network Controller,Networking,North,Aarav,10,18892.92,0.1,170036.28,109578.94,60457.34,0.3556,2025-05
ORD04979,2025-05-29,Customer_0136,Cloud Platform,Software,South,Sneha,1,36775.52,0.1,33097.97,11032.66,22065.31,0.6667,2025-05
ORD00586,2025-05-29,Customer_0446,Smart Sensor,IoT Devices,Central,Aarav,20,5864.04,0.0,117280.8,71541.29,45739.51,0.39,2025-05
ORD01327,2025-05-29,Customer_0419,Data Logger,Data Solutions,North,Vikram,8,7437.35,0.0,59498.8,37484.24,22014.56,0.37,2025-05
ORD04424,2025-05-29,Customer_0013,Cloud Platform,Software,West,Ananya,8,36761.31,0.05,279385.96,88227.14,191158.81,0.6842,2025-05
ORD04710,2025-05-29,Customer_0306,Cloud Platform,Software,West,Rohan,20,36179.66,0.05,687413.54,217077.96,470335.58,0.6842,2025-05
ORD02862,2025-05-29,Customer_0467,Data Logger,Data Solutions,North,Sneha,16,6742.54,0.0,107880.64,67964.8,39915.84,0.37,2025-05
ORD04251,2025-05-29,Customer_0084,Network Controller,Networking,East,Priya,18,19106.08,0.05,326713.97,199467.48,127246.49,0.3895,2025-05
ORD03575,2025-05-29,Customer_0231,Advanced Meter,Energy Management,West,Kavya,20,11459.03,0.1,206262.54,148967.39,57295.15,0.2778,2025-05
ORD00643,2025-05-29,Customer_0206,Data Logger,Data Solutions,West,Aarav,8,6293.77,0.1,45315.14,31720.6,13594.54,0.3,2025-05
ORD03827,2025-05-29,Customer_0396,Data Logger,Data Solutions,South,Vikram,18,6511.92,0.0,117214.56,73845.17,43369.39,0.37,2025-05
ORD02785,2025-05-29,Customer_0277,Advanced Meter,Energy Management,North,Meera,13,12237.1,0.1,143174.07,103403.5,39770.57,0.2778,2025-05
ORD01147,2025-05-30,Customer_0322,Smart Sensor,IoT Devices,North,Ananya,1,5670.25,0.1,5103.23,3458.85,1644.37,0.3222,2025-05
ORD01406,2025-05-30,Customer_0414,Smart Meter,Energy Management,Central,Kavya,13,8727.96,0.25,85097.61,77155.17,7942.44,0.0933,2025-05
ORD02847,2025-05-30,Customer_0109,Advanced Meter,Energy Management,North,Priya,20,11676.83,0.2,186829.28,151798.79,35030.49,0.1875,2025-05
ORD01090,2025-05-30,Customer_0210,Smart Meter,Energy Management,North,Priya,3,7791.74,0.2,18700.18,15895.15,2805.03,0.15,2025-05
ORD00244,2025-05-30,Customer_0455,Data Logger,Data Solutions,East,Meera,16,6544.69,0.05,99479.29,65970.48,33508.81,0.3368,2025-05
ORD04563,2025-05-30,Customer_0168,IoT Gateway,IoT Devices,West,Meera,13,14596.95,0.15,161296.3,113856.21,47440.09,0.2941,2025-05
ORD03947,2025-05-30,Customer_0396,Smart Meter,Energy Management,East,Ananya,14,7778.01,0.1,98002.93,74046.66,23956.27,0.2444,2025-05
ORD01415,2025-05-30,Customer_0351,Cloud Platform,Software,East,Rohan,4,36901.0,0.1,132843.6,44281.2,88562.4,0.6667,2025-05
ORD04019,2025-05-30,Customer_0022,Advanced Meter,Energy Management,South,Sneha,14,12603.98,0.05,167632.93,114696.22,52936.72,0.3158,2025-05
ORD00693,2025-05-30,Customer_0173,Analytics License,Software,West,Rohan,16,22584.33,0.15,307146.89,126472.25,180674.64,0.5882,2025-05
ORD04831,2025-05-30,Customer_0349,Energy Monitor,Energy Management,East,Rahul,10,6544.75,0.1,58902.75,41886.4,17016.35,0.2889,2025-05
ORD00102,2025-05-30,Customer_0350,Smart Meter,Energy Management,East,Ananya,6,8271.11,0.1,44663.99,33746.13,10917.87,0.2444,2025-05
ORD00611,2025-05-30,Customer_0490,Smart Meter,Energy Management,East,Vikram,16,8702.88,0.1,125321.47,94687.33,30634.14,0.2444,2025-05
ORD01027,2025-05-30,Customer_0389,Smart Sensor,IoT Devices,South,Vikram,14,5323.66,0.15,63351.55,45464.06,17887.5,0.2824,2025-05
ORD01822,2025-05-30,Customer_0098,Smart Meter,Energy Management,Central,Sneha,10,8237.49,0.0,82374.9,56014.93,26359.97,0.32,2025-05
ORD00029,2025-05-31,Customer_0346,Advanced Meter,Energy Management,North,Sneha,10,11894.85,0.15,101106.22,77316.53,23789.7,0.2353,2025-05
ORD03829,2025-05-31,Customer_0384,Cloud Platform,Software,West,Sneha,11,35821.06,0.2,315225.33,118209.5,197015.83,0.625,2025-05
ORD00221,2025-05-31,Customer_0380,IoT Gateway,IoT Devices,South,Arjun,13,13930.63,0.2,144878.55,108658.91,36219.64,0.25,2025-05
ORD01237,2025-05-31,Customer_0433,Energy Monitor,Energy Management,North,Aarav,16,7403.05,0.2,94759.04,75807.23,18951.81,0.2,2025-05
ORD02907,2025-05-31,Customer_0237,Smart Meter,Energy Management,North,Sneha,19,8851.01,0.15,142943.81,114355.05,28588.76,0.2,2025-05
ORD03550,2025-05-31,Customer_0427,IoT Gateway,IoT Devices,Central,Ananya,7,16304.38,0.15,97011.06,68478.4,28532.66,0.2941,2025-05
ORD01416,2025-05-31,Customer_0365,Smart Sensor,IoT Devices,North,Kavya,6,5336.01,0.2,25612.85,19529.8,6083.05,0.2375,2025-05
ORD03254,2025-05-31,Customer_0119,Communication Module,IoT Devices,Central,Kavya,5,4586.11,0.1,20637.5,14216.94,6420.55,0.3111,2025-05
ORD00138,2025-05-31,Customer_0285,Smart Meter,Energy Management,West,Priya,19,7858.72,0.2,119452.54,101534.66,17917.88,0.15,2025-05
ORD02620,2025-05-31,Customer_0363,Cloud Platform,Software,South,Rahul,7,37807.92,0.0,264655.44,79396.63,185258.81,0.7,2025-05
ORD00257,2025-05-31,Customer_0258,Smart Meter,Energy Management,East,Vikram,18,8230.85,0.1,133339.77,100745.6,32594.17,0.2444,2025-05
ORD01898,2025-05-31,Customer_0177,IoT Gateway,IoT Devices,North,Sneha,5,15279.81,0.05,72579.1,45839.43,26739.67,0.3684,2025-05
ORD00726,2025-05-31,Customer_0335,IoT Gateway,IoT Devices,East,Priya,18,14723.33,0.2,212015.95,159011.96,53003.99,0.25,2025-05
ORD03443,2025-05-31,Customer_0067,Communication Module,IoT Devices,South,Rahul,14,4130.23,0.1,52040.9,35850.4,16190.5,0.3111,2025-05
ORD01835,2025-06-01,Customer_0320,Data Logger,Data Solutions,West,Vikram,12,7303.34,0.1,78876.07,55213.25,23662.82,0.3,2025-06
ORD01620,2025-06-01,Customer_0499,Energy Monitor,Energy Management,East,Aarav,1,7875.72,0.15,6694.36,5040.46,1653.9,0.2471,2025-06
ORD02924,2025-06-01,Customer_0021,Cloud Platform,Software,Central,Rohan,3,37208.8,0.15,94882.44,33487.92,61394.52,0.6471,2025-06
ORD00309,2025-06-01,Customer_0106,IoT Gateway,IoT Devices,West,Rohan,4,13540.21,0.05,51452.8,32496.5,18956.29,0.3684,2025-06
ORD00392,2025-06-01,Customer_0303,Network Controller,Networking,East,Rahul,3,17429.61,0.25,39216.62,30327.52,8889.1,0.2267,2025-06
ORD04142,2025-06-01,Customer_0096,IoT Gateway,IoT Devices,South,Vikram,10,14567.2,0.1,131104.8,87403.2,43701.6,0.3333,2025-06
ORD03476,2025-06-01,Customer_0342,Advanced Meter,Energy Management,South,Vikram,8,12192.37,0.1,87785.06,63400.32,24384.74,0.2778,2025-06
ORD04652,2025-06-01,Customer_0168,Network Controller,Networking,West,Rohan,19,17856.53,0.25,254455.55,196778.96,57676.59,0.2267,2025-06
ORD00056,2025-06-01,Customer_0417,IoT Gateway,IoT Devices,Central,Rahul,12,14664.51,0.15,149578.0,105584.47,43993.53,0.2941,2025-06
ORD00583,2025-06-01,Customer_0113,Communication Module,IoT Devices,East,Vikram,5,3876.43,0.2,15505.72,12016.93,3488.79,0.225,2025-06
ORD02436,2025-06-01,Customer_0395,Data Logger,Data Solutions,Central,Rahul,16,6393.7,0.1,92069.28,64448.5,27620.78,0.3,2025-06
ORD01104,2025-06-01,Customer_0015,Communication Module,IoT Devices,South,Vikram,13,4329.36,0.15,47839.43,34894.64,12944.79,0.2706,2025-06
ORD01247,2025-06-02,Customer_0154,IoT Gateway,IoT Devices,North,Rohan,18,15561.85,0.0,280113.3,168067.98,112045.32,0.4,2025-06
ORD02994,2025-06-02,Customer_0345,Network Controller,Networking,West,Aarav,15,18587.89,0.15,236995.6,161714.64,75280.95,0.3176,2025-06
ORD00166,2025-06-02,Customer_0073,Data Logger,Data Solutions,North,Vikram,16,6144.31,0.25,73731.72,61934.64,11797.08,0.16,2025-06
ORD00033,2025-06-02,Customer_0310,Communication Module,IoT Devices,East,Vikram,18,3915.08,0.1,63424.3,43692.29,19732.0,0.3111,2025-06
ORD02546,2025-06-02,Customer_0490,Smart Sensor,IoT Devices,West,Priya,12,5529.15,0.1,59714.82,40473.38,19241.44,0.3222,2025-06
ORD01021,2025-06-02,Customer_0018,Network Controller,Networking,South,Aarav,1,18718.81,0.1,16846.93,10856.91,5990.02,0.3556,2025-06
ORD02713,2025-06-02,Customer_0377,Data Logger,Data Solutions,Central,Vikram,14,6647.9,0.0,93070.6,58634.48,34436.12,0.37,2025-06
ORD04468,2025-06-02,Customer_0220,IoT Gateway,IoT Devices,North,Sneha,11,15854.01,0.15,148234.99,104636.47,43598.53,0.2941,2025-06
ORD00232,2025-06-02,Customer_0463,Smart Sensor,IoT Devices,West,Sneha,12,5113.89,0.1,55230.01,37433.67,17796.34,0.3222,2025-06
ORD00658,2025-06-03,Customer_0117,IoT Gateway,IoT Devices,Central,Arjun,6,15169.39,0.1,81914.71,54609.8,27304.9,0.3333,2025-06
ORD01196,2025-06-03,Customer_0077,Advanced Meter,Energy Management,North,Rohan,10,13123.29,0.25,98424.68,85301.39,13123.29,0.1333,2025-06
ORD03373,2025-06-03,Customer_0463,Smart Meter,Energy Management,Central,Vikram,1,8047.27,0.25,6035.45,5472.14,563.31,0.0933,2025-06
ORD01242,2025-06-03,Customer_0158,Communication Module,IoT Devices,East,Meera,5,4605.43,0.15,19573.08,14276.83,5296.24,0.2706,2025-06
ORD04102,2025-06-03,Customer_0130,Analytics License,Software,East,Vikram,4,20623.12,0.05,78367.86,28872.37,49495.49,0.6316,2025-06
ORD00919,2025-06-03,Customer_0369,Smart Meter,Energy Management,South,Kavya,16,8476.01,0.1,122054.54,92218.99,29835.56,0.2444,2025-06
ORD01286,2025-06-03,Customer_0313,IoT Gateway,IoT Devices,Central,Ananya,16,14255.44,0.25,171065.28,136852.22,34213.06,0.2,2025-06
ORD04444,2025-06-03,Customer_0100,Energy Monitor,Energy Management,Central,Sneha,10,7007.78,0.1,63070.02,44849.79,18220.23,0.2889,2025-06
ORD03679,2025-06-03,Customer_0492,Smart Meter,Energy Management,East,Aarav,13,8410.07,0.2,87464.73,74345.02,13119.71,0.15,2025-06
ORD00386,2025-06-03,Customer_0070,Communication Module,IoT Devices,South,Sneha,16,3858.68,0.15,52478.05,38278.11,14199.94,0.2706,2025-06
ORD01070,2025-06-03,Customer_0484,Cloud Platform,Software,Central,Vikram,19,37201.96,0.05,671495.38,212051.17,459444.21,0.6842,2025-06
ORD00084,2025-06-03,Customer_0306,Cloud Platform,Software,West,Aarav,2,34833.47,0.2,55733.55,20900.08,34833.47,0.625,2025-06
ORD00375,2025-06-03,Customer_0234,IoT Gateway,IoT Devices,East,Priya,14,13592.87,0.1,171270.16,114180.11,57090.05,0.3333,2025-06
ORD00270,2025-06-04,Customer_0133,Cloud Platform,Software,South,Arjun,14,32738.21,0.1,412501.45,137500.48,275000.96,0.6667,2025-06
ORD00546,2025-06-04,Customer_0234,Energy Monitor,Energy Management,North,Rohan,9,7916.02,0.0,71244.18,45596.28,25647.9,0.36,2025-06
ORD03274,2025-06-04,Customer_0122,IoT Gateway,IoT Devices,Central,Sneha,13,14459.46,0.1,169175.68,112783.79,56391.89,0.3333,2025-06
ORD04539,2025-06-04,Customer_0286,Network Controller,Networking,North,Kavya,20,20154.17,0.15,342620.89,233788.37,108832.52,0.3176,2025-06
ORD01807,2025-06-04,Customer_0259,IoT Gateway,IoT Devices,Central,Rahul,9,14554.33,0.05,124439.52,78593.38,45846.14,0.3684,2025-06
ORD01129,2025-06-04,Customer_0447,Energy Monitor,Energy Management,South,Aarav,5,6547.77,0.15,27828.02,20952.86,6875.16,0.2471,2025-06
ORD00875,2025-06-04,Customer_0358,Advanced Meter,Energy Management,North,Ananya,6,12502.6,0.1,67514.04,48760.14,18753.9,0.2778,2025-06
ORD02392,2025-06-04,Customer_0330,Analytics License,Software,West,Aarav,3,20472.71,0.2,49134.5,21496.35,27638.16,0.5625,2025-06
ORD03061,2025-06-04,Customer_0374,Energy Monitor,Energy Management,Central,Vikram,4,6571.68,0.0,26286.72,16823.5,9463.22,0.36,2025-06
ORD03780,2025-06-04,Customer_0042,Communication Module,IoT Devices,North,Rohan,8,3904.8,0.1,28114.56,19367.81,8746.75,0.3111,2025-06
ORD02169,2025-06-04,Customer_0417,Communication Module,IoT Devices,North,Rahul,1,4441.16,0.25,3330.87,2753.52,577.35,0.1733,2025-06
ORD01862,2025-06-04,Customer_0088,Data Logger,Data Solutions,West,Ananya,1,6386.85,0.1,5748.17,4023.72,1724.45,0.3,2025-06
ORD04524,2025-06-04,Customer_0230,IoT Gateway,IoT Devices,East,Vikram,4,14131.62,0.2,45221.18,33915.89,11305.3,0.25,2025-06
ORD03968,2025-06-04,Customer_0113,Network Controller,Networking,East,Ananya,9,18352.36,0.1,148654.12,95799.32,52854.8,0.3556,2025-06
ORD01596,2025-06-04,Customer_0085,Smart Sensor,IoT Devices,North,Ananya,13,5872.95,0.2,61078.68,46572.49,14506.19,0.2375,2025-06
ORD04916,2025-06-05,Customer_0207,IoT Gateway,IoT Devices,West,Priya,19,14398.77,0.2,218861.3,164145.98,54715.33,0.25,2025-06
ORD03068,2025-06-05,Customer_0189,Smart Meter,Energy Management,Central,Arjun,1,8859.05,0.1,7973.14,6024.15,1948.99,0.2444,2025-06
ORD04291,2025-06-05,Customer_0154,Network Controller,Networking,South,Sneha,4,19680.21,0.15,66912.71,45658.09,21254.63,0.3176,2025-06
ORD01351,2025-06-05,Customer_0333,Smart Meter,Energy Management,East,Aarav,19,7894.52,0.0,149995.88,101997.2,47998.68,0.32,2025-06
ORD00333,2025-06-05,Customer_0041,Data Logger,Data Solutions,East,Priya,1,6446.23,0.0,6446.23,4061.12,2385.11,0.37,2025-06
ORD03212,2025-06-05,Customer_0362,Smart Sensor,IoT Devices,East,Rohan,16,5391.18,0.1,77632.99,52617.92,25015.08,0.3222,2025-06
ORD00129,2025-06-05,Customer_0084,Smart Sensor,IoT Devices,North,Aarav,18,5679.89,0.05,97126.12,62365.19,34760.93,0.3579,2025-06
ORD03982,2025-06-05,Customer_0380,Analytics License,Software,South,Ananya,18,22455.4,0.15,343567.62,141469.02,202098.6,0.5882,2025-06
ORD02303,2025-06-05,Customer_0016,Advanced Meter,Energy Management,Central,Kavya,4,12088.12,0.0,48352.48,31429.11,16923.37,0.35,2025-06
ORD01868,2025-06-05,Customer_0399,Network Controller,Networking,South,Rahul,20,16946.12,0.05,321976.28,196574.99,125401.29,0.3895,2025-06
ORD02158,2025-06-05,Customer_0492,Analytics License,Software,North,Kavya,8,20915.43,0.2,133858.75,58563.2,75295.55,0.5625,2025-06
ORD01108,2025-06-05,Customer_0463,Cloud Platform,Software,Central,Sneha,5,37928.0,0.1,170676.0,56892.0,113784.0,0.6667,2025-06
ORD00668,2025-06-05,Customer_0031,Advanced Meter,Energy Management,West,Arjun,16,12645.88,0.2,161867.26,131517.15,30350.11,0.1875,2025-06
ORD04949,2025-06-05,Customer_0351,IoT Gateway,IoT Devices,South,Rohan,19,15862.17,0.15,256174.05,180828.74,75345.31,0.2941,2025-06
ORD04383,2025-06-05,Customer_0457,Data Logger,Data Solutions,Central,Meera,1,6158.95,0.05,5851.0,3880.14,1970.86,0.3368,2025-06
ORD04852,2025-06-05,Customer_0320,Communication Module,IoT Devices,South,Aarav,6,4518.58,0.2,21689.18,16809.12,4880.07,0.225,2025-06
ORD00820,2025-06-05,Customer_0498,Cloud Platform,Software,Central,Rahul,16,35088.31,0.05,533342.31,168423.89,364918.42,0.6842,2025-06
ORD03456,2025-06-06,Customer_0441,Data Logger,Data Solutions,North,Aarav,20,7129.63,0.2,114074.08,89833.34,24240.74,0.2125,2025-06
ORD01302,2025-06-06,Customer_0024,Data Logger,Data Solutions,North,Sneha,6,6837.82,0.25,30770.19,25846.96,4923.23,0.16,2025-06
ORD03317,2025-06-06,Customer_0317,Smart Sensor,IoT Devices,North,Priya,6,4964.92,0.1,26810.57,18171.61,8638.96,0.3222,2025-06
ORD03338,2025-06-06,Customer_0299,Smart Meter,Energy Management,South,Priya,10,9201.04,0.0,92010.4,62567.07,29443.33,0.32,2025-06
ORD04623,2025-06-06,Customer_0232,Smart Sensor,IoT Devices,North,Kavya,15,5717.74,0.0,85766.1,52317.32,33448.78,0.39,2025-06
ORD02415,2025-06-06,Customer_0450,Communication Module,IoT Devices,South,Kavya,9,4320.65,0.05,36941.56,24109.23,12832.33,0.3474,2025-06
ORD04107,2025-06-06,Customer_0044,Cloud Platform,Software,Central,Priya,17,35548.45,0.0,604323.65,181297.09,423026.55,0.7,2025-06
ORD01616,2025-06-06,Customer_0145,Advanced Meter,Energy Management,East,Meera,4,13285.04,0.15,45169.14,34541.1,10628.03,0.2353,2025-06
ORD04158,2025-06-06,Customer_0390,Analytics License,Software,West,Aarav,10,20952.0,0.2,167616.0,73332.0,94284.0,0.5625,2025-06
ORD02316,2025-06-07,Customer_0071,Analytics License,Software,South,Rohan,20,20304.73,0.2,324875.68,142133.11,182742.57,0.5625,2025-06
ORD02131,2025-06-07,Customer_0192,IoT Gateway,IoT Devices,East,Sneha,13,14434.49,0.05,178265.95,112589.02,65676.93,0.3684,2025-06
ORD04218,2025-06-07,Customer_0034,Cloud Platform,Software,West,Rohan,11,32344.1,0.1,320206.59,106735.53,213471.06,0.6667,2025-06
ORD02270,2025-06-07,Customer_0494,Analytics License,Software,East,Priya,7,22918.3,0.1,144385.29,56149.83,88235.46,0.6111,2025-06
ORD03454,2025-06-07,Customer_0461,Network Controller,Networking,South,Meera,15,16891.52,0.0,253372.8,146956.22,106416.58,0.42,2025-06
ORD02320,2025-06-07,Customer_0083,Communication Module,IoT Devices,West,Sneha,18,4429.62,0.2,63786.53,49434.56,14351.97,0.225,2025-06
ORD02836,2025-06-07,Customer_0352,Analytics License,Software,West,Aarav,1,20260.7,0.15,17221.6,7091.24,10130.35,0.5882,2025-06
ORD01083,2025-06-07,Customer_0144,Energy Monitor,Energy Management,South,Aarav,13,7503.69,0.25,73160.98,62430.7,10730.28,0.1467,2025-06
ORD01700,2025-06-07,Customer_0148,Advanced Meter,Energy Management,North,Priya,18,11275.18,0.1,182657.92,131919.61,50738.31,0.2778,2025-06
ORD03568,2025-06-08,Customer_0309,IoT Gateway,IoT Devices,North,Meera,15,14803.34,0.05,210947.6,133230.06,77717.54,0.3684,2025-06
ORD03886,2025-06-08,Customer_0428,IoT Gateway,IoT Devices,Central,Rohan,11,15247.37,0.15,142562.91,100632.64,41930.27,0.2941,2025-06
ORD02360,2025-06-08,Customer_0341,Cloud Platform,Software,East,Rahul,4,34308.5,0.15,116648.9,41170.2,75478.7,0.6471,2025-06
ORD00238,2025-06-08,Customer_0445,Cloud Platform,Software,South,Ananya,7,33566.95,0.15,199723.35,70490.59,129232.76,0.6471,2025-06
ORD04522,2025-06-08,Customer_0057,Analytics License,Software,Central,Kavya,19,19932.1,0.05,359774.4,132548.46,227225.94,0.6316,2025-06
ORD03072,2025-06-08,Customer_0288,Cloud Platform,Software,South,Rohan,2,34057.37,0.2,54491.79,20434.42,34057.37,0.625,2025-06
ORD04716,2025-06-08,Customer_0278,Communication Module,IoT Devices,West,Sneha,19,3795.57,0.1,64904.25,44711.81,20192.43,0.3111,2025-06
ORD01144,2025-06-08,Customer_0310,Cloud Platform,Software,North,Rahul,11,38108.29,0.1,377272.07,125757.36,251514.71,0.6667,2025-06
ORD00639,2025-06-08,Customer_0101,IoT Gateway,IoT Devices,West,Sneha,14,14693.65,0.2,164568.88,123426.66,41142.22,0.25,2025-06
ORD02508,2025-06-08,Customer_0355,Smart Sensor,IoT Devices,Central,Priya,7,5113.45,0.1,32214.74,21834.43,10380.3,0.3222,2025-06
ORD00300,2025-06-08,Customer_0406,Communication Module,IoT Devices,Central,Meera,19,4198.53,0.0,79772.07,49458.68,30313.39,0.38,2025-06
ORD01488,2025-06-08,Customer_0236,Smart Meter,Energy Management,South,Aarav,12,8557.85,0.1,92424.78,69832.06,22592.72,0.2444,2025-06
ORD04780,2025-06-09,Customer_0435,IoT Gateway,IoT Devices,South,Aarav,17,16467.57,0.0,279948.69,167969.21,111979.48,0.4,2025-06
ORD02233,2025-06-09,Customer_0103,Cloud Platform,Software,South,Priya,5,36445.71,0.15,154894.27,54668.56,100225.7,0.6471,2025-06
ORD04777,2025-06-09,Customer_0319,Communication Module,IoT Devices,West,Meera,19,4289.57,0.25,61126.37,50531.13,10595.24,0.1733,2025-06
ORD04667,2025-06-09,Customer_0438,Analytics License,Software,North,Arjun,14,21667.32,0.2,242673.98,106169.87,136504.12,0.5625,2025-06
ORD04694,2025-06-09,Customer_0152,Communication Module,IoT Devices,Central,Arjun,18,4542.36,0.2,65409.98,50692.74,14717.25,0.225,2025-06
ORD00265,2025-06-09,Customer_0467,Analytics License,Software,East,Arjun,11,22526.19,0.15,210619.88,86725.83,123894.04,0.5882,2025-06
ORD01419,2025-06-09,Customer_0368,Cloud Platform,Software,East,Meera,1,37751.01,0.15,32088.36,11325.3,20763.06,0.6471,2025-06
ORD03537,2025-06-09,Customer_0377,Cloud Platform,Software,Central,Rohan,14,37008.76,0.05,492216.51,155436.79,336779.72,0.6842,2025-06
ORD04889,2025-06-09,Customer_0272,Energy Monitor,Energy Management,West,Priya,14,6497.31,0.25,68221.76,58215.9,10005.86,0.1467,2025-06
